order_id,customer_id,order_date,order_amount,payment_method,order_status
39496,1980,2024-10-28,60.75,paypal,completed
39497,2008,2024-10-28,2777.39,debit_card,completed
39498,796,2024-10-28,38.3,credit_card,canceled
39499,906,2024-10-28,46.56,debit_card,completed
39500,1124,2024-10-28,16.69,paypal,completed
39501,1407,2024-10-28,49.57,bank_transfer,canceled
39502,1574,2024-10-28,97.75,credit_card,completed
39503,3178,2024-10-28,93.05,credit_card,completed
39504,1121,2024-10-28,1758.34,paypal,completed
39505,4911,2024-10-28,62.38,crypto,completed
39506,1241,2024-10-28,20.65,credit_card,completed
39507,1859,2024-10-28,40.75,credit_card,canceled
39508,4089,2024-10-28,39.27,bank_transfer,completed
39509,4523,2024-10-28,60.85,credit_card,completed
39510,2622,2024-10-28,41.75,credit_card,completed
39511,3861,2024-10-28,68.47,credit_card,completed
39512,3204,2024-10-28,87.63,credit_card,completed
39513,122,2024-10-28,230.52,credit_card,canceled
39514,1642,2024-10-28,26.11,credit_card,refunded
39515,1149,2024-10-28,32.83,credit_card,completed
39516,4755,2024-10-28,129.36,credit_card,completed
39517,2977,2024-10-28,26.39,credit_card,completed
39518,2839,2024-10-28,58.26,paypal,completed
39519,4262,2024-10-28,20.09,paypal,completed
39520,119,2024-10-28,231.67,credit_card,completed
39521,265,2024-10-28,33.9,debit_card,completed
39522,2237,2024-10-28,98.49,credit_card,completed
39523,3739,2024-10-28,38.56,debit_card,completed
39524,732,2024-10-28,68.77,credit_card,completed
39525,3276,2024-10-28,97.14,credit_card,completed
39526,2482,2024-10-28,32.88,debit_card,refunded
39527,1108,2024-10-28,16.56,credit_card,completed
39528,4041,2024-10-28,192.14,debit_card,completed
39529,815,2024-10-28,66.51,credit_card,completed
39530,3750,2024-10-28,73.03,credit_card,completed
39531,4049,2024-10-28,42.79,credit_card,completed
39532,3493,2024-10-28,75.93,credit_card,completed
39533,1166,2024-10-28,42.84,credit_card,completed
39534,4756,2024-10-28,195.61,paypal,completed
39535,680,2024-10-28,89.27,credit_card,canceled
39536,474,2024-10-28,53.9,bank_transfer,completed
39537,122,2024-10-28,43.39,paypal,refunded
39538,4358,2024-10-28,106.18,debit_card,completed
39539,3249,2024-10-28,46.44,credit_card,completed
39540,3341,2024-10-28,32.99,credit_card,completed
39541,305,2024-10-28,3156.83,credit_card,completed
39542,3226,2024-10-28,60.71,debit_card,completed
39543,265,2024-10-28,195.5,credit_card,completed
39544,924,2024-10-28,38.64,credit_card,completed
39545,4924,2024-10-28,26.62,credit_card,completed
39546,3948,2024-10-28,42.31,credit_card,canceled
39547,4758,2024-10-28,98.1,debit_card,completed
39548,1991,2024-10-28,27.82,credit_card,completed
39549,2592,2024-10-28,21.69,debit_card,completed
39550,3292,2024-10-28,271.47,debit_card,completed
39551,4523,2024-10-28,39.97,paypal,completed
39552,4827,2024-10-28,30.85,bank_transfer,completed
39553,3393,2024-10-28,98.08,credit_card,completed
39554,3493,2024-10-28,35.74,crypto,completed
39555,1944,2024-10-28,144.16,credit_card,completed
39556,3005,2024-10-28,35.04,credit_card,canceled
39557,2512,2024-10-28,42.38,credit_card,completed
39558,620,2024-10-28,50.45,bank_transfer,completed
39559,3509,2024-10-28,34.53,paypal,completed
39560,4262,2024-10-28,36.05,debit_card,completed
39561,229,2024-10-28,70.51,credit_card,completed
39562,1008,2024-10-28,88.74,credit_card,completed
39563,2255,2024-10-28,115.33,credit_card,completed
39564,2114,2024-10-29,117.79,paypal,refunded
39565,2430,2024-10-29,130.17,debit_card,completed
39566,406,2024-10-29,43.83,bank_transfer,completed
39567,184,2024-10-29,98.19,paypal,completed
39568,2622,2024-10-29,63.74,credit_card,completed
39569,682,2024-10-29,28.74,credit_card,completed
39570,2622,2024-10-29,17.33,credit_card,canceled
39571,1376,2024-10-29,115.69,credit_card,completed
39572,672,2024-10-29,227.01,debit_card,canceled
39573,2074,2024-10-29,24.13,bank_transfer,completed
39574,4649,2024-10-29,49.52,paypal,completed
39575,4767,2024-10-29,74.42,paypal,completed
39576,1500,2024-10-29,15.36,credit_card,completed
39577,1161,2024-10-29,58.34,credit_card,completed
39578,1158,2024-10-29,39.7,paypal,completed
39579,3505,2024-10-29,24.83,credit_card,completed
39580,2074,2024-10-29,99.14,credit_card,completed
39581,3582,2024-10-29,38.49,paypal,completed
39582,3178,2024-10-29,32.71,credit_card,completed
39583,184,2024-10-29,67.95,debit_card,completed
39584,2945,2024-10-29,54.27,paypal,completed
39585,3956,2024-10-29,39.0,credit_card,completed
39586,266,2024-10-29,99.66,debit_card,completed
39587,3884,2024-10-29,37.05,credit_card,completed
39588,4059,2024-10-29,15.09,debit_card,completed
39589,3425,2024-10-29,48.55,credit_card,canceled
39590,1445,2024-10-29,58.84,credit_card,completed
39591,1912,2024-10-29,26.85,credit_card,completed
39592,4025,2024-10-29,95.92,bank_transfer,completed
39593,2482,2024-10-29,28.91,bank_transfer,completed
39594,1312,2024-10-29,122.3,debit_card,completed
39595,4640,2024-10-29,52.68,paypal,completed
39596,2841,2024-10-29,58.95,paypal,completed
39597,2114,2024-10-29,107.38,debit_card,completed
39598,3210,2024-10-29,81.88,paypal,completed
39599,4621,2024-10-29,112.79,debit_card,completed
39600,3392,2024-10-29,36.03,credit_card,completed
39601,4860,2024-10-29,16.74,credit_card,completed
39602,4109,2024-10-29,91.76,credit_card,completed
39603,1773,2024-10-29,39.55,credit_card,completed
39604,4109,2024-10-29,140.35,credit_card,completed
39605,555,2024-10-29,45.67,credit_card,completed
39606,122,2024-10-29,61.36,bank_transfer,completed
39607,4288,2024-10-29,144.36,credit_card,completed
39608,4870,2024-10-29,158.53,bank_transfer,completed
39609,2977,2024-10-29,86.83,debit_card,completed
39610,3546,2024-10-29,72.55,debit_card,completed
39611,490,2024-10-29,30.05,crypto,completed
39612,595,2024-10-29,79.95,credit_card,completed
39613,2120,2024-10-29,63.99,credit_card,completed
39614,2908,2024-10-29,124.88,bank_transfer,completed
39615,2263,2024-10-29,35.89,paypal,completed
39616,2301,2024-10-29,32.41,paypal,completed
39617,303,2024-10-29,98.92,credit_card,completed
39618,3832,2024-10-29,70.93,paypal,completed
39619,3494,2024-10-29,62.4,credit_card,completed
39620,2784,2024-10-29,4388.97,bank_transfer,canceled
39621,2253,2024-10-29,111.92,debit_card,completed
39622,3751,2024-10-29,117.64,paypal,completed
39623,4518,2024-10-29,140.99,credit_card,completed
39624,2825,2024-10-29,44.32,credit_card,completed
39625,4996,2024-10-29,3569.13,credit_card,completed
39626,595,2024-10-29,31.94,paypal,completed
39627,1027,2024-10-29,273.3,debit_card,completed
39628,3082,2024-10-29,39.66,paypal,completed
39629,1773,2024-10-29,34.63,paypal,completed
39630,4645,2024-10-29,20.75,credit_card,completed
39631,3341,2024-10-29,60.34,credit_card,completed
39632,2662,2024-10-29,85.03,credit_card,completed
39633,2237,2024-10-29,17.74,debit_card,completed
39634,4819,2024-10-29,54.53,credit_card,completed
39635,2145,2024-10-29,73.83,debit_card,completed
39636,4924,2024-10-29,19.39,bank_transfer,completed
39637,3006,2024-10-29,26.24,credit_card,completed
39638,36,2024-10-29,133.41,debit_card,completed
39639,3829,2024-10-29,99.37,paypal,completed
39640,3386,2024-10-29,120.56,credit_card,completed
39641,199,2024-10-29,116.66,credit_card,completed
39642,2582,2024-10-29,57.02,debit_card,completed
39643,4886,2024-10-29,129.38,credit_card,completed
39644,1662,2024-10-29,54.22,crypto,completed
39645,1118,2024-10-29,47.63,bank_transfer,completed
39646,4755,2024-10-29,55.31,paypal,completed
39647,3239,2024-10-29,52.51,debit_card,completed
39648,1159,2024-10-29,49.23,paypal,completed
39649,2136,2024-10-29,84.55,credit_card,completed
39650,3178,2024-10-29,76.5,credit_card,completed
39651,892,2024-10-29,49.15,credit_card,completed
39652,2758,2024-10-29,133.41,credit_card,completed
39653,816,2024-10-29,58.9,credit_card,completed
39654,796,2024-10-29,39.55,debit_card,completed
39655,1500,2024-10-29,22.64,credit_card,refunded
39656,4607,2024-10-29,46.58,credit_card,canceled
39657,1786,2024-10-29,86.74,credit_card,completed
39658,265,2024-10-29,46.27,debit_card,completed
39659,116,2024-10-29,52.46,credit_card,completed
39660,968,2024-10-29,61.84,credit_card,completed
39661,1103,2024-10-29,17.94,credit_card,completed
39662,281,2024-10-29,39.88,credit_card,completed
39663,1146,2024-10-29,41.06,paypal,canceled
39664,4660,2024-10-29,300.0,credit_card,completed
39665,4735,2024-10-29,52.77,credit_card,completed
39666,2154,2024-10-29,25.89,credit_card,completed
39667,1786,2024-10-29,22.13,credit_card,completed
39668,1409,2024-10-29,93.43,credit_card,completed
39669,2536,2024-10-29,59.78,credit_card,completed
39670,1786,2024-10-29,34.46,credit_card,completed
39671,2622,2024-10-29,64.6,paypal,canceled
39672,2208,2024-10-29,35.62,debit_card,completed
39673,3169,2024-10-29,125.12,credit_card,completed
39674,2498,2024-10-30,59.26,paypal,completed
39675,3990,2024-10-30,38.28,debit_card,completed
39676,2861,2024-10-30,38.22,credit_card,completed
39677,3109,2024-10-30,41.77,bank_transfer,completed
39678,3493,2024-10-30,115.77,debit_card,completed
39679,4224,2024-10-30,56.69,credit_card,completed
39680,3124,2024-10-30,19.99,bank_transfer,completed
39681,4065,2024-10-30,48.85,credit_card,completed
39682,2462,2024-10-30,34.41,credit_card,completed
39683,4089,2024-10-30,48.45,paypal,completed
39684,2140,2024-10-30,34.19,credit_card,completed
39685,3783,2024-10-30,44.13,credit_card,completed
39686,2248,2024-10-30,72.47,credit_card,completed
39687,1600,2024-10-30,52.96,debit_card,canceled
39688,8,2024-10-30,69.41,bank_transfer,completed
39689,4224,2024-10-30,30.41,debit_card,completed
39690,4358,2024-10-30,85.16,crypto,completed
39691,4891,2024-10-30,103.35,credit_card,completed
39692,2150,2024-10-30,29.48,credit_card,completed
39693,3582,2024-10-30,28.36,debit_card,completed
39694,3341,2024-10-30,215.66,bank_transfer,completed
39695,3704,2024-10-30,47.46,credit_card,completed
39696,3867,2024-10-30,51.56,paypal,completed
39697,869,2024-10-30,48.1,credit_card,canceled
39698,4332,2024-10-30,86.94,credit_card,completed
39699,4192,2024-10-30,54.99,paypal,completed
39700,4018,2024-10-30,89.4,bank_transfer,completed
39701,1312,2024-10-30,83.26,paypal,completed
39702,4223,2024-10-30,36.35,credit_card,completed
39703,1445,2024-10-30,32.75,bank_transfer,refunded
39704,428,2024-10-30,98.47,credit_card,completed
39705,4750,2024-10-30,15.62,paypal,canceled
39706,4996,2024-10-30,22.88,paypal,completed
39707,4607,2024-10-30,31.11,credit_card,completed
39708,1363,2024-10-30,55.91,credit_card,completed
39709,4657,2024-10-30,147.15,credit_card,completed
39710,2758,2024-10-30,48.82,credit_card,completed
39711,1149,2024-10-30,37.24,credit_card,completed
39712,2619,2024-10-30,35.24,debit_card,completed
39713,3320,2024-10-30,38.5,credit_card,completed
39714,4911,2024-10-30,93.21,paypal,canceled
39715,253,2024-10-30,91.31,debit_card,refunded
39716,4696,2024-10-30,31.57,credit_card,completed
39717,991,2024-10-30,103.51,paypal,completed
39718,184,2024-10-30,77.35,credit_card,completed
39719,1150,2024-10-30,58.54,credit_card,canceled
39720,3472,2024-10-30,115.39,credit_card,refunded
39721,1786,2024-10-30,199.6,credit_card,completed
39722,1917,2024-10-30,131.76,paypal,completed
39723,352,2024-10-30,65.59,debit_card,canceled
39724,4378,2024-10-30,51.08,credit_card,completed
39725,555,2024-10-30,39.43,debit_card,refunded
39726,1616,2024-10-30,21.92,bank_transfer,completed
39727,2458,2024-10-30,73.02,debit_card,completed
39728,1328,2024-10-30,60.49,debit_card,completed
39729,3376,2024-10-30,60.7,credit_card,canceled
39730,3920,2024-10-30,76.82,credit_card,completed
39731,3198,2024-10-30,37.85,paypal,completed
39732,1642,2024-10-30,65.83,debit_card,completed
39733,3833,2024-10-30,59.76,debit_card,completed
39734,923,2024-10-30,150.52,bank_transfer,completed
39735,89,2024-10-30,24.36,bank_transfer,completed
39736,693,2024-10-30,28.72,paypal,completed
39737,882,2024-10-30,52.04,credit_card,completed
39738,299,2024-10-30,32.68,bank_transfer,completed
39739,2114,2024-10-30,73.4,debit_card,completed
39740,2871,2024-10-30,116.76,debit_card,completed
39741,806,2024-10-30,38.69,debit_card,completed
39742,1410,2024-10-30,183.41,debit_card,completed
39743,1608,2024-10-30,25.86,debit_card,canceled
39744,2801,2024-10-30,22.44,paypal,completed
39745,1196,2024-10-30,112.52,credit_card,completed
39746,2958,2024-10-30,119.78,credit_card,completed
39747,81,2024-10-30,56.45,debit_card,canceled
39748,2974,2024-10-30,35.64,credit_card,completed
39749,4566,2024-10-30,83.1,bank_transfer,canceled
39750,1500,2024-10-30,26.36,credit_card,completed
39751,615,2024-10-30,183.27,credit_card,completed
39752,1743,2024-10-30,40.4,bank_transfer,completed
39753,1141,2024-10-30,108.57,credit_card,completed
39754,2622,2024-10-30,25.56,credit_card,completed
39755,1875,2024-10-30,96.16,bank_transfer,completed
39756,2784,2024-10-30,300.0,debit_card,completed
39757,615,2024-10-30,90.74,credit_card,completed
39758,3335,2024-10-30,22.76,paypal,completed
39759,2140,2024-10-30,41.29,debit_card,completed
39760,2897,2024-10-30,136.35,bank_transfer,refunded
39761,1118,2024-10-30,15.72,credit_card,canceled
39762,1481,2024-10-30,100.04,debit_card,completed
39763,2758,2024-10-30,220.67,credit_card,completed
39764,1713,2024-10-30,221.83,paypal,completed
39765,595,2024-10-30,47.0,credit_card,completed
39766,672,2024-10-30,50.61,debit_card,completed
39767,2136,2024-10-30,114.33,credit_card,completed
39768,4524,2024-10-30,48.65,credit_card,completed
39769,2075,2024-10-30,80.75,paypal,completed
39770,3628,2024-10-30,85.89,credit_card,completed
39771,337,2024-10-30,41.17,credit_card,completed
39772,4922,2024-10-30,66.28,credit_card,completed
39773,1608,2024-10-30,24.97,bank_transfer,canceled
39774,199,2024-10-30,46.37,credit_card,completed
39775,1949,2024-10-30,145.93,credit_card,completed
39776,4676,2024-10-30,26.01,crypto,completed
39777,4649,2024-10-30,88.34,paypal,completed
39778,854,2024-10-30,42.66,credit_card,completed
39779,1518,2024-10-30,214.95,credit_card,completed
39780,3393,2024-10-30,54.79,credit_card,completed
39781,1351,2024-10-30,37.86,paypal,canceled
39782,89,2024-10-30,61.74,credit_card,completed
39783,2248,2024-10-30,47.04,debit_card,refunded
39784,2075,2024-10-30,151.47,debit_card,completed
39785,3011,2024-10-30,52.58,bank_transfer,completed
39786,2992,2024-10-30,184.13,debit_card,completed
39787,3706,2024-10-30,92.17,bank_transfer,completed
39788,654,2024-10-30,134.49,credit_card,completed
39789,3366,2024-10-30,13.21,credit_card,completed
39790,4018,2024-10-31,23.03,credit_card,completed
39791,4634,2024-10-31,47.07,credit_card,completed
39792,1376,2024-10-31,18.2,debit_card,completed
39793,1600,2024-10-31,38.83,debit_card,completed
39794,3082,2024-10-31,69.76,credit_card,completed
39795,3219,2024-10-31,52.74,bank_transfer,completed
39796,3545,2024-10-31,109.56,credit_card,completed
39797,3466,2024-10-31,76.59,credit_card,refunded
39798,3751,2024-10-31,37.52,credit_card,completed
39799,121,2024-10-31,46.14,paypal,completed
39800,119,2024-10-31,23.36,debit_card,completed
39801,2120,2024-10-31,17.4,credit_card,completed
39802,2426,2024-10-31,90.01,debit_card,completed
39803,3542,2024-10-31,174.2,debit_card,completed
39804,2675,2024-10-31,67.16,credit_card,completed
39805,3260,2024-10-31,18.66,credit_card,completed
39806,760,2024-10-31,66.81,credit_card,completed
39807,949,2024-10-31,37.13,credit_card,completed
39808,3335,2024-10-31,47.7,credit_card,completed
39809,4003,2024-10-31,15.72,debit_card,completed
39810,1849,2024-10-31,53.37,crypto,completed
39811,531,2024-10-31,98.77,credit_card,completed
39812,1314,2024-10-31,11.76,debit_card,completed
39813,4554,2024-10-31,36.24,credit_card,completed
39814,1262,2024-10-31,39.45,bank_transfer,completed
39815,3026,2024-10-31,51.6,credit_card,completed
39816,3147,2024-10-31,37.32,paypal,completed
39817,3704,2024-10-31,147.57,credit_card,completed
39818,4640,2024-10-31,2445.74,credit_card,completed
39819,1196,2024-10-31,148.43,credit_card,refunded
39820,3823,2024-10-31,179.14,credit_card,completed
39821,2984,2024-10-31,85.84,debit_card,completed
39822,4570,2024-10-31,47.2,debit_card,canceled
39823,2045,2024-10-31,58.29,debit_card,completed
39824,1180,2024-10-31,97.22,credit_card,completed
39825,3023,2024-10-31,111.35,debit_card,completed
39826,192,2024-10-31,103.45,paypal,canceled
39827,595,2024-10-31,52.75,credit_card,completed
39828,54,2024-10-31,92.24,credit_card,completed
39829,4466,2024-10-31,32.9,debit_card,completed
39830,1396,2024-10-31,69.81,debit_card,completed
39831,746,2024-10-31,41.73,paypal,completed
39832,3076,2024-10-31,57.87,credit_card,completed
39833,1786,2024-10-31,129.9,credit_card,completed
39834,265,2024-10-31,53.5,debit_card,completed
39835,555,2024-10-31,20.43,credit_card,completed
39836,3878,2024-10-31,21.87,credit_card,completed
39837,1988,2024-10-31,66.55,credit_card,completed
39838,2188,2024-10-31,96.56,debit_card,completed
39839,3499,2024-10-31,179.75,debit_card,completed
39840,2873,2024-10-31,108.14,debit_card,completed
39841,4455,2024-10-31,50.01,credit_card,completed
39842,941,2024-10-31,34.92,paypal,refunded
39843,198,2024-10-31,56.59,credit_card,completed
39844,1749,2024-10-31,98.9,paypal,completed
39845,4665,2024-10-31,60.32,debit_card,completed
39846,2444,2024-10-31,44.24,credit_card,completed
39847,4527,2024-10-31,82.56,paypal,completed
39848,3341,2024-10-31,74.31,debit_card,canceled
39849,4818,2024-10-31,105.87,paypal,completed
39850,1351,2024-10-31,58.41,debit_card,completed
39851,2426,2024-10-31,36.41,credit_card,completed
39852,760,2024-10-31,151.55,credit_card,canceled
39853,414,2024-10-31,26.97,crypto,completed
39854,1571,2024-10-31,61.88,credit_card,completed
39855,2395,2024-10-31,48.18,debit_card,completed
39856,4002,2024-10-31,150.88,debit_card,refunded
39857,2965,2024-10-31,74.03,debit_card,completed
39858,3780,2024-10-31,25.16,credit_card,completed
39859,1121,2024-10-31,19.69,debit_card,completed
39860,4860,2024-10-31,61.07,bank_transfer,completed
39861,1680,2024-10-31,68.08,debit_card,completed
39862,1786,2024-10-31,15.03,credit_card,completed
39863,1323,2024-10-31,80.66,paypal,completed
39864,1196,2024-10-31,206.49,paypal,completed
39865,3693,2024-10-31,44.44,credit_card,completed
39866,3392,2024-10-31,49.65,credit_card,canceled
39867,265,2024-10-31,16.48,credit_card,completed
39868,3780,2024-10-31,30.58,credit_card,completed
39869,2873,2024-10-31,72.62,credit_card,completed
39870,4091,2024-10-31,30.65,credit_card,completed
39871,1357,2024-10-31,55.15,credit_card,completed
39872,4621,2024-10-31,25.67,credit_card,canceled
39873,2055,2024-10-31,100.08,credit_card,completed
39874,128,2024-10-31,49.08,credit_card,completed
39875,854,2024-10-31,36.56,debit_card,completed
39876,2541,2024-10-31,84.87,credit_card,completed
39877,2066,2024-10-31,56.84,credit_card,canceled
39878,2945,2024-10-31,102.1,debit_card,completed
39879,337,2024-10-31,105.6,bank_transfer,canceled
39880,2027,2024-10-31,135.14,credit_card,completed
39881,2501,2024-10-31,127.5,debit_card,completed
39882,1146,2024-10-31,227.15,credit_card,completed
39883,1288,2024-10-31,131.66,paypal,completed
39884,4654,2024-10-31,33.75,paypal,completed
39885,4561,2024-10-31,91.43,debit_card,completed
39886,4262,2024-10-31,14.52,paypal,completed
39887,2208,2024-10-31,79.03,credit_card,canceled
39888,898,2024-10-31,50.69,paypal,completed
39889,4566,2024-10-31,34.08,debit_card,completed
39890,3226,2024-11-01,28.3,paypal,completed
39891,3289,2024-11-01,50.06,bank_transfer,completed
39892,3159,2024-11-01,45.67,credit_card,completed
39893,3280,2024-11-01,135.68,debit_card,completed
39894,490,2024-11-01,156.41,credit_card,completed
39895,2514,2024-11-01,61.28,credit_card,completed
39896,869,2024-11-01,36.65,paypal,completed
39897,746,2024-11-01,38.15,credit_card,completed
39898,796,2024-11-01,19.66,credit_card,completed
39899,3335,2024-11-01,117.87,paypal,completed
39900,1121,2024-11-01,13.9,debit_card,completed
39901,681,2024-11-01,65.18,debit_card,canceled
39902,2426,2024-11-01,128.26,debit_card,completed
39903,3260,2024-11-01,61.3,credit_card,completed
39904,2622,2024-11-01,59.86,credit_card,completed
39905,1158,2024-11-01,27.62,credit_card,completed
39906,2129,2024-11-01,35.92,credit_card,completed
39907,804,2024-11-01,50.56,paypal,completed
39908,1312,2024-11-01,66.05,credit_card,completed
39909,281,2024-11-01,97.41,paypal,completed
39910,1323,2024-11-01,22.92,credit_card,completed
39911,3760,2024-11-01,32.91,paypal,completed
39912,397,2024-11-01,38.89,credit_card,completed
39913,1338,2024-11-01,115.13,credit_card,completed
39914,4940,2024-11-01,146.64,debit_card,completed
39915,406,2024-11-01,75.57,credit_card,completed
39916,384,2024-11-01,39.14,credit_card,completed
39917,2923,2024-11-01,72.93,credit_card,completed
39918,228,2024-11-01,46.24,credit_card,completed
39919,2027,2024-11-01,45.09,credit_card,completed
39920,2120,2024-11-01,24.8,credit_card,completed
39921,3750,2024-11-01,91.78,credit_card,canceled
39922,2231,2024-11-01,103.65,bank_transfer,canceled
39923,1797,2024-11-01,27.16,credit_card,completed
39924,2114,2024-11-01,20.19,paypal,completed
39925,165,2024-11-01,111.92,credit_card,completed
39926,3198,2024-11-01,17.48,credit_card,completed
39927,3082,2024-11-01,38.94,credit_card,completed
39928,1376,2024-11-01,58.72,crypto,canceled
39929,3392,2024-11-01,48.85,debit_card,completed
39930,54,2024-11-01,25.81,paypal,completed
39931,2721,2024-11-01,17.6,paypal,completed
39932,474,2024-11-01,62.52,bank_transfer,completed
39933,2208,2024-11-01,66.21,credit_card,completed
39934,4617,2024-11-01,154.65,credit_card,completed
39935,4158,2024-11-01,39.01,debit_card,completed
39936,2773,2024-11-01,73.66,credit_card,completed
39937,3832,2024-11-01,29.6,credit_card,completed
39938,1464,2024-11-01,75.02,bank_transfer,completed
39939,1273,2024-11-01,165.92,bank_transfer,completed
39940,3545,2024-11-01,63.15,credit_card,completed
39941,406,2024-11-01,19.64,credit_card,completed
39942,4696,2024-11-01,50.88,credit_card,completed
39943,1312,2024-11-01,65.79,debit_card,completed
39944,524,2024-11-01,44.7,credit_card,completed
39945,1773,2024-11-01,18.19,debit_card,completed
39946,1149,2024-11-01,63.12,bank_transfer,completed
39947,1312,2024-11-01,300.0,paypal,completed
39948,1306,2024-11-01,50.46,paypal,completed
39949,2758,2024-11-01,20.77,credit_card,canceled
39950,2758,2024-11-01,42.08,debit_card,completed
39951,3178,2024-11-01,31.01,credit_card,completed
39952,4470,2024-11-01,52.2,bank_transfer,completed
39953,428,2024-11-01,66.9,credit_card,completed
39954,276,2024-11-01,41.58,credit_card,completed
39955,3751,2024-11-01,19.25,paypal,completed
39956,4756,2024-11-01,146.42,credit_card,completed
39957,3679,2024-11-01,31.1,debit_card,completed
39958,548,2024-11-01,128.24,credit_card,completed
39959,2926,2024-11-01,30.39,paypal,completed
39960,4059,2024-11-01,42.0,credit_card,completed
39961,3386,2024-11-01,116.96,bank_transfer,completed
39962,490,2024-11-01,20.34,credit_card,completed
39963,2045,2024-11-01,153.45,credit_card,completed
39964,948,2024-11-01,161.01,debit_card,completed
39965,1049,2024-11-01,98.49,bank_transfer,completed
39966,4089,2024-11-01,74.26,credit_card,completed
39967,2045,2024-11-01,26.04,debit_card,completed
39968,2553,2024-11-01,49.63,bank_transfer,completed
39969,2717,2024-11-01,47.69,credit_card,completed
39970,3249,2024-11-01,126.65,credit_card,completed
39971,4285,2024-11-01,39.81,credit_card,completed
39972,2169,2024-11-01,24.02,credit_card,canceled
39973,3207,2024-11-01,29.72,bank_transfer,completed
39974,2662,2024-11-01,65.25,debit_card,completed
39975,4626,2024-11-01,68.29,debit_card,completed
39976,4797,2024-11-01,116.47,credit_card,completed
39977,3363,2024-11-01,99.72,credit_card,canceled
39978,1518,2024-11-01,118.45,credit_card,completed
39979,1352,2024-11-01,10.0,paypal,completed
39980,621,2024-11-01,36.88,credit_card,completed
39981,1241,2024-11-01,21.95,credit_card,completed
39982,1972,2024-11-01,145.41,credit_card,completed
39983,836,2024-11-01,60.48,credit_card,refunded
39984,184,2024-11-01,46.21,debit_card,completed
39985,1045,2024-11-01,186.48,paypal,completed
39986,1158,2024-11-01,10.0,credit_card,completed
39987,3860,2024-11-01,98.21,debit_card,completed
39988,4618,2024-11-01,55.01,credit_card,completed
39989,1844,2024-11-01,59.2,debit_card,refunded
39990,619,2024-11-01,68.87,debit_card,completed
39991,2074,2024-11-01,72.9,debit_card,completed
39992,3341,2024-11-01,107.65,credit_card,completed
39993,2582,2024-11-01,45.8,credit_card,completed
39994,2205,2024-11-01,118.85,bank_transfer,completed
39995,4003,2024-11-01,32.97,credit_card,refunded
39996,1469,2024-11-01,65.29,paypal,completed
39997,4950,2024-11-01,52.12,credit_card,completed
39998,4201,2024-11-01,35.11,credit_card,canceled
39999,2066,2024-11-01,19.65,credit_card,completed
40000,1376,2024-11-01,192.51,credit_card,completed
40001,490,2024-11-01,35.52,credit_card,completed
40002,177,2024-11-01,71.63,credit_card,completed
40003,2902,2024-11-01,76.81,credit_card,completed
40004,1574,2024-11-01,66.38,debit_card,completed
40005,3549,2024-11-01,47.88,credit_card,completed
40006,2187,2024-11-01,33.82,crypto,completed
40007,2785,2024-11-01,93.25,credit_card,completed
40008,885,2024-11-01,38.41,credit_card,completed
40009,4741,2024-11-01,44.11,credit_card,completed
40010,1049,2024-11-01,85.08,credit_card,completed
40011,1028,2024-11-01,64.29,credit_card,completed
40012,4144,2024-11-01,771.15,debit_card,completed
40013,2129,2024-11-01,33.71,credit_card,completed
40014,2426,2024-11-01,34.87,debit_card,completed
40015,2965,2024-11-01,15.46,credit_card,completed
40016,4521,2024-11-01,4770.46,paypal,completed
40017,3392,2024-11-01,39.63,credit_card,completed
40018,1244,2024-11-01,65.7,debit_card,completed
40019,3386,2024-11-01,147.2,credit_card,completed
40020,3885,2024-11-01,75.41,credit_card,completed
40021,1762,2024-11-02,207.81,debit_card,completed
40022,4972,2024-11-02,131.41,debit_card,completed
40023,2072,2024-11-02,87.42,paypal,refunded
40024,1306,2024-11-02,44.09,debit_card,completed
40025,4972,2024-11-02,17.53,credit_card,canceled
40026,3180,2024-11-02,4023.88,credit_card,completed
40027,3493,2024-11-02,34.91,debit_card,completed
40028,4914,2024-11-02,11.15,credit_card,completed
40029,4685,2024-11-02,37.31,credit_card,completed
40030,229,2024-11-02,13.76,credit_card,completed
40031,4883,2024-11-02,36.91,credit_card,completed
40032,2558,2024-11-02,70.55,paypal,completed
40033,1893,2024-11-02,48.67,paypal,completed
40034,2190,2024-11-02,13.29,credit_card,completed
40035,2237,2024-11-02,134.84,debit_card,completed
40036,3147,2024-11-02,71.75,credit_card,completed
40037,1853,2024-11-02,40.1,credit_card,canceled
40038,3636,2024-11-02,19.22,debit_card,completed
40039,490,2024-11-02,86.4,crypto,completed
40040,2426,2024-11-02,22.61,credit_card,refunded
40041,2721,2024-11-02,22.15,credit_card,refunded
40042,3730,2024-11-02,31.22,credit_card,completed
40043,3147,2024-11-02,183.07,credit_card,completed
40044,2205,2024-11-02,60.34,credit_card,completed
40045,2203,2024-11-02,26.47,debit_card,completed
40046,1314,2024-11-02,13.3,credit_card,canceled
40047,1312,2024-11-02,19.27,bank_transfer,completed
40048,4518,2024-11-02,57.53,debit_card,completed
40049,2357,2024-11-02,47.73,debit_card,completed
40050,1445,2024-11-02,116.72,credit_card,completed
40051,948,2024-11-02,36.4,bank_transfer,completed
40052,2697,2024-11-02,55.83,credit_card,completed
40053,1650,2024-11-02,116.98,credit_card,completed
40054,615,2024-11-02,58.98,credit_card,completed
40055,2510,2024-11-02,77.73,paypal,completed
