customer_id,signup_date,country,customer_segment,acquisition_channel,is_active
7549,2024-05-16,France,medium,ads,False
7550,2023-02-14,Canada,low,organic,True
7551,2023-10-19,USA,low,organic,True
7552,2021-06-14,Germany,low,referral,True
7553,2022-07-24,Japan,low,organic,False
7554,2023-08-11,Japan,medium,organic,True
7555,2021-10-02,Germany,high,referral,True
7556,2024-07-29,Germany,low,organic,False
7557,2024-04-12,Australia,low,social,True
7558,2024-11-16,USA,low,email,True
7559,2024-03-24,USA,high,organic,True
7560,2024-11-12,France,medium,organic,True
7561,2023-11-16,France,low,organic,True
7562,2024-01-06,UK,high,ads,True
7563,2024-12-14,UK,medium,organic,True
7564,2024-02-15,Canada,low,organic,True
7565,2021-01-21,Canada,medium,ads,True
7566,2024-04-17,UK,low,organic,True
7567,2024-09-29,UK,high,referral,True
7568,2024-06-13,Germany,high,organic,True
7569,2023-12-19,USA,low,ads,True
7570,2024-03-06,UK,low,social,False
7571,2024-12-23,USA,medium,organic,True
7572,2021-10-23,Germany,low,organic,True
7573,2024-03-03,UK,low,organic,True
7574,2022-12-17,UK,medium,referral,True
7575,2024-02-13,France,low,ads,False
7576,2024-01-14,Germany,medium,organic,True
7577,2022-04-08,Germany,medium,email,True
7578,2022-07-19,UK,low,referral,False
7579,2024-01-28,France,medium,referral,True
7580,2022-02-15,USA,medium,email,False
7581,2022-11-15,USA,medium,ads,True
7582,2024-07-21,Germany,low,organic,True
7583,2023-02-11,Canada,medium,ads,True
7584,2023-08-13,USA,high,referral,True
7585,2024-11-13,UK,low,ads,True
7586,2022-08-31,Canada,medium,social,True
7587,2023-04-21,UK,medium,referral,False
7588,2024-01-13,Canada,low,organic,True
7589,2024-05-11,USA,low,social,True
7590,2024-09-25,Mexico,low,organic,True
7591,2024-10-11,USA,medium,ads,True
7592,2024-05-28,France,medium,email,False
7593,2022-09-03,France,low,referral,False
7594,2020-12-04,USA,medium,organic,True
7595,2023-04-15,UK,low,ads,False
7596,2022-03-16,Canada,low,email,True
7597,2024-04-06,UK,medium,ads,True
7598,2024-02-29,Germany,low,ads,True
7599,2021-03-25,UK,low,ads,False
7600,2024-07-23,USA,low,referral,False
7601,2022-10-12,USA,medium,organic,True
7602,2023-06-06,France,medium,organic,True
7603,2024-03-04,Australia,medium,email,True
7604,2023-06-03,USA,medium,organic,True
7605,2023-06-17,Mexico,low,organic,True
7606,2021-07-02,USA,low,organic,True
7607,2023-05-04,Canada,low,email,False
7608,2024-05-18,Canada,low,ads,True
7609,2024-10-11,Canada,high,ads,True
7610,2023-05-17,Spain,low,organic,False
7611,2023-05-28,Brazil,low,ads,True
7612,2024-03-31,USA,low,organic,True
7613,2024-11-15,UK,high,ads,True
7614,2022-11-18,UK,low,organic,False
7615,2023-06-15,USA,low,referral,False
7616,2024-06-14,USA,medium,ads,False
7617,2024-01-17,Canada,medium,organic,True
7618,2022-01-03,UK,low,referral,False
7619,2024-02-02,Spain,low,organic,False
7620,2022-06-09,USA,low,ads,False
7621,2023-09-14,USA,medium,organic,False
7622,2023-10-12,Canada,low,email,True
7623,2024-08-26,USA,low,referral,True
7624,2023-07-12,Canada,low,organic,True
7625,2022-12-11,UK,low,organic,True
7626,2022-09-10,USA,low,organic,True
7627,2024-08-24,USA,medium,organic,True
7628,2022-05-10,Mexico,high,ads,True
7629,2023-05-30,USA,high,organic,True
7630,2022-06-10,USA,low,organic,True
7631,2024-05-24,Canada,high,ads,True
7632,2023-07-26,USA,medium,referral,False
7633,2023-03-11,USA,medium,ads,False
7634,2023-03-22,UK,low,social,True
7635,2024-08-07,USA,low,ads,False
7636,2023-11-15,Spain,medium,referral,True
7637,2024-04-12,UK,medium,referral,True
7638,2024-09-19,USA,medium,organic,True
7639,2024-09-25,USA,low,referral,True
7640,2023-02-13,UK,medium,referral,True
7641,2024-11-25,UK,low,ads,False
7642,2020-12-05,USA,medium,referral,True
7643,2023-04-07,Mexico,medium,referral,True
7644,2024-09-17,Spain,low,organic,True
7645,2022-12-03,USA,low,referral,True
7646,2022-11-30,USA,medium,ads,True
7647,2023-01-15,UK,low,organic,True
7648,2024-01-19,Germany,low,ads,True
7649,2023-06-13,UK,high,ads,True
7650,2024-04-19,Canada,low,social,True
7651,2024-09-16,Australia,medium,ads,True
7652,2024-03-08,Canada,low,ads,True
7653,2022-07-15,UK,high,organic,True
7654,2024-11-02,Canada,high,email,True
7655,2022-11-14,USA,low,referral,True
7656,2022-04-02,USA,medium,social,True
7657,2021-10-20,USA,medium,email,True
7658,2023-11-27,USA,low,organic,True
7659,2022-01-12,UK,high,social,True
7660,2022-03-10,France,low,organic,True
7661,2023-01-11,UK,high,organic,True
7662,2022-12-14,Australia,medium,email,True
7663,2024-01-10,Spain,low,organic,False
7664,2024-07-03,UK,medium,ads,True
7665,2024-05-16,Canada,medium,referral,True
7666,2022-11-10,Germany,medium,organic,True
7667,2022-10-05,USA,medium,email,True
7668,2024-12-04,Spain,low,referral,True
7669,2020-05-11,UK,high,referral,True
7670,2024-08-30,Germany,low,organic,True
7671,2022-07-05,Germany,low,referral,False
7672,2024-11-19,USA,medium,referral,True
7673,2023-03-01,Canada,medium,ads,True
7674,2023-06-16,France,high,referral,True
7675,2024-04-04,USA,low,ads,False
7676,2023-12-24,USA,medium,organic,True
7677,2023-01-31,Spain,high,organic,True
7678,2023-11-15,Germany,low,organic,True
7679,2024-04-22,UK,medium,ads,True
7680,2021-03-18,Australia,medium,ads,True
7681,2020-06-20,USA,low,organic,True
7682,2023-07-06,Canada,medium,organic,True
7683,2022-02-23,UK,low,organic,False
7684,2024-03-02,Mexico,medium,social,True
7685,2022-08-04,USA,low,referral,True
7686,2023-06-07,Spain,low,ads,True
7687,2022-07-01,USA,medium,referral,True
7688,2023-11-08,Canada,low,organic,True
7689,2022-01-18,USA,low,referral,True
7690,2020-11-17,Australia,low,ads,True
7691,2021-04-28,Canada,low,referral,True
7692,2024-11-26,Germany,low,ads,True
7693,2022-03-17,USA,medium,referral,True
7694,2024-04-04,UK,high,referral,True
7695,2021-07-13,Japan,medium,organic,True
7696,2021-12-27,Canada,medium,email,False
7697,2023-09-12,Japan,low,organic,True
7698,2023-07-15,USA,low,social,True
7699,2024-11-24,USA,medium,organic,True
7700,2024-11-17,Germany,low,social,False
7701,2024-05-30,USA,low,organic,True
7702,2024-01-08,UK,low,referral,True
7703,2023-07-03,USA,low,organic,False
7704,2023-03-16,UK,medium,referral,True
7705,2024-11-19,UK,medium,ads,True
7706,2024-01-09,USA,low,organic,True
7707,2023-12-14,Canada,medium,organic,True
7708,2022-09-12,Germany,low,referral,True
7709,2021-04-07,UK,low,ads,True
7710,2024-11-17,Germany,low,ads,False
7711,2023-01-28,Spain,medium,ads,True
7712,2023-06-18,UK,medium,ads,True
7713,2022-01-15,USA,low,social,True
7714,2024-07-23,USA,low,organic,True
7715,2020-12-30,Australia,low,referral,True
7716,2024-07-20,USA,medium,referral,True
7717,2022-03-13,Germany,high,social,True
7718,2024-09-07,UK,medium,referral,False
7719,2024-04-21,USA,low,organic,True
7720,2022-04-28,UK,low,referral,False
7721,2023-11-29,USA,medium,referral,True
7722,2023-01-27,Mexico,low,ads,True
7723,2022-05-24,USA,low,social,True
7724,2024-08-15,France,high,ads,True
7725,2023-05-06,France,low,organic,True
7726,2023-05-01,USA,low,referral,True
7727,2022-05-09,USA,low,referral,True
7728,2023-04-14,USA,high,organic,True
7729,2024-08-21,USA,low,ads,False
7730,2023-03-24,UK,medium,ads,False
7731,2024-11-24,UK,low,social,False
7732,2024-11-18,USA,low,referral,True
7733,2022-03-23,Germany,low,social,False
7734,2022-05-22,Canada,low,ads,True
7735,2024-08-16,USA,low,email,True
7736,2023-04-25,UK,low,organic,False
7737,2020-03-19,USA,low,referral,False
7738,2022-12-01,USA,low,email,False
7739,2024-01-03,Canada,low,referral,True
7740,2024-06-17,USA,low,social,False
7741,2022-02-27,Canada,low,organic,False
7742,2022-01-03,France,low,referral,False
7743,2024-10-20,France,low,organic,False
7744,2024-05-08,Canada,medium,referral,True
7745,2023-12-26,Germany,medium,ads,False
7746,2024-05-22,Spain,low,ads,True
7747,2023-06-02,UK,medium,organic,True
7748,2024-05-13,USA,low,ads,True
7749,2023-04-02,USA,low,organic,True
7750,2022-10-03,USA,high,ads,False
7751,2024-04-21,Germany,low,referral,False
7752,2023-05-23,Germany,medium,organic,True
7753,2024-12-18,Australia,low,ads,True
7754,2023-03-09,UK,high,ads,True
7755,2024-10-20,USA,low,ads,True
7756,2024-11-02,USA,low,ads,True
7757,2022-09-29,UK,medium,organic,False
7758,2024-06-16,Brazil,low,referral,True
7759,2023-06-07,USA,low,email,True
7760,2024-10-14,USA,low,organic,True
7761,2023-06-27,Canada,low,email,True
7762,2024-05-03,USA,low,referral,True
7763,2023-07-17,Spain,low,referral,True
7764,2022-09-02,France,low,referral,False
7765,2022-07-05,France,low,ads,True
7766,2023-05-30,USA,medium,referral,False
7767,2024-05-11,USA,medium,ads,True
7768,2024-01-11,UK,low,email,True
7769,2024-03-20,USA,medium,referral,True
7770,2022-12-15,USA,medium,organic,True
7771,2023-08-05,Canada,low,organic,True
7772,2021-03-27,USA,high,email,True
7773,2024-07-04,USA,medium,organic,True
7774,2024-12-23,UK,high,ads,True
7775,2023-05-10,Australia,low,organic,True
7776,2020-06-17,USA,low,referral,False
7777,2022-05-08,USA,low,referral,True
7778,2024-02-24,UK,low,organic,True
7779,2024-01-19,USA,medium,referral,True
7780,2024-06-07,UK,high,referral,True
7781,2022-10-23,USA,high,email,True
7782,2024-05-17,UK,medium,referral,True
7783,2024-03-19,UK,high,email,True
7784,2023-02-06,USA,medium,organic,True
7785,2023-11-04,France,low,ads,True
7786,2022-03-27,Canada,low,ads,True
7787,2023-06-30,UK,low,email,True
7788,2024-09-01,USA,medium,email,True
7789,2023-05-25,USA,low,ads,False
7790,2024-07-26,USA,low,ads,False
7791,2023-12-27,Canada,high,organic,True
7792,2022-06-20,Brazil,medium,referral,True
7793,2023-12-16,USA,medium,organic,True
7794,2023-09-08,UK,medium,organic,True
7795,2023-05-01,Japan,low,ads,False
7796,2022-01-27,Spain,low,ads,False
7797,2023-05-20,USA,low,organic,False
7798,2021-08-06,Mexico,low,referral,True
7799,2021-11-25,Canada,low,email,True
7800,2023-05-19,Brazil,medium,organic,False
7801,2023-01-18,Canada,medium,organic,True
7802,2024-10-24,Canada,low,organic,True
7803,2023-04-06,Brazil,low,ads,True
7804,2024-05-13,Canada,high,ads,True
7805,2023-10-14,USA,low,social,True
7806,2024-04-01,Canada,low,referral,True
7807,2022-11-06,Spain,high,email,True
7808,2024-11-13,USA,low,referral,True
7809,2023-10-14,Spain,medium,organic,True
7810,2024-07-17,UK,low,organic,True
7811,2023-03-26,USA,low,ads,False
7812,2021-12-01,Canada,low,email,True
7813,2024-03-08,Canada,low,referral,True
7814,2020-05-05,UK,low,email,True
7815,2023-07-28,Canada,medium,organic,True
7816,2022-06-22,USA,low,organic,True
7817,2024-02-02,Canada,low,social,False
7818,2024-12-17,Brazil,low,ads,True
7819,2023-07-14,USA,low,ads,True
7820,2024-07-03,Canada,high,referral,True
7821,2023-09-11,Spain,medium,referral,True
7822,2023-08-24,USA,low,organic,False
7823,2024-10-30,Germany,medium,ads,False
7824,2024-09-11,Germany,low,email,True
7825,2024-06-05,Canada,low,organic,True
7826,2023-01-07,USA,medium,organic,False
7827,2023-11-03,UK,low,referral,True
7828,2022-08-24,USA,medium,referral,True
7829,2023-06-20,USA,low,social,True
7830,2023-08-09,USA,low,organic,True
7831,2024-07-17,USA,low,ads,False
7832,2024-09-18,Australia,medium,email,True
7833,2023-05-18,Canada,low,referral,True
7834,2020-09-17,Mexico,low,organic,True
7835,2024-08-16,Germany,medium,ads,True
7836,2022-05-16,USA,high,email,True
7837,2024-01-28,USA,low,organic,True
7838,2020-12-06,Canada,medium,ads,True
7839,2023-05-02,Germany,high,organic,False
7840,2024-12-20,UK,low,ads,True
7841,2021-12-02,Brazil,low,referral,True
7842,2023-05-28,Canada,medium,ads,True
7843,2023-01-21,USA,medium,organic,True
7844,2024-09-29,USA,low,referral,True
7845,2024-08-20,France,medium,referral,True
7846,2022-09-25,USA,low,ads,True
7847,2021-09-16,USA,low,ads,True
7848,2024-02-02,UK,medium,ads,True
7849,2023-02-22,Australia,low,organic,False
7850,2024-03-07,Canada,medium,ads,True
7851,2021-01-30,USA,low,organic,True
7852,2022-02-27,Canada,low,referral,False
7853,2024-03-18,Germany,low,organic,False
7854,2022-08-01,Canada,low,referral,False
7855,2024-08-13,UK,low,referral,True
7856,2021-05-30,USA,low,organic,True
7857,2022-08-07,UK,low,ads,True
7858,2024-12-29,USA,high,organic,True
7859,2023-06-07,Spain,medium,referral,True
7860,2024-03-31,USA,medium,social,True
7861,2022-06-01,USA,high,referral,True
7862,2024-01-17,Canada,medium,ads,True
7863,2024-04-18,USA,low,social,False
7864,2023-01-28,USA,low,organic,True
7865,2024-07-15,USA,low,social,True
7866,2024-01-10,Canada,low,referral,True
7867,2023-04-21,France,high,organic,True
7868,2023-11-20,Australia,low,referral,True
7869,2023-12-12,USA,low,ads,True
7870,2022-04-30,USA,low,social,False
7871,2023-05-05,Germany,low,organic,True
7872,2023-03-02,USA,low,email,True
7873,2023-05-03,Germany,high,ads,True
7874,2024-05-15,USA,high,organic,True
7875,2023-08-06,USA,medium,referral,True
7876,2024-11-12,USA,low,ads,False
7877,2023-01-03,USA,low,organic,True
7878,2023-05-19,UK,low,ads,True
7879,2024-06-06,Canada,medium,organic,True
7880,2023-11-05,USA,medium,ads,True
7881,2023-11-06,France,low,organic,False
7882,2021-05-07,USA,high,organic,True
7883,2023-05-01,Brazil,low,referral,True
7884,2022-11-25,UK,medium,organic,True
7885,2024-12-30,USA,low,organic,False
7886,2023-01-23,UK,medium,email,True
7887,2024-09-04,UK,medium,ads,False
7888,2024-03-09,Germany,low,ads,True
7889,2023-02-27,Germany,low,organic,True
7890,2023-11-01,France,low,social,True
7891,2024-07-27,France,medium,organic,True
7892,2024-09-03,USA,medium,referral,True
7893,2022-04-21,UK,low,referral,True
7894,2023-02-26,Spain,low,organic,True
7895,2023-02-21,Germany,medium,referral,True
7896,2021-03-17,Australia,medium,social,True
7897,2024-01-04,Canada,low,email,True
7898,2024-08-10,USA,low,referral,True
7899,2023-04-13,Germany,low,ads,False
7900,2024-04-30,USA,low,organic,True
7901,2024-02-02,UK,low,ads,True
7902,2023-04-06,UK,medium,organic,True
7903,2022-03-15,UK,low,referral,False
7904,2024-04-05,Canada,high,organic,True
7905,2024-08-10,USA,high,organic,True
7906,2024-03-18,USA,medium,ads,True
7907,2020-09-20,UK,low,organic,True
7908,2022-08-08,USA,medium,ads,True
7909,2021-07-21,USA,low,organic,False
7910,2023-12-05,USA,medium,organic,True
7911,2024-05-12,UK,low,organic,True
7912,2022-01-03,Germany,low,organic,True
7913,2024-07-25,UK,low,ads,True
7914,2023-11-17,Australia,low,organic,True
7915,2024-03-21,Mexico,medium,referral,True
7916,2024-12-09,Brazil,low,organic,False
7917,2021-09-25,UK,low,organic,True
7918,2024-09-24,UK,medium,organic,True
7919,2022-02-10,Canada,low,ads,True
7920,2023-04-25,Canada,low,ads,True
7921,2024-08-06,UK,low,referral,True
7922,2024-09-30,USA,low,social,True
7923,2023-09-09,Australia,medium,organic,True
7924,2023-12-31,UK,low,social,True
7925,2024-04-04,Canada,low,organic,True
7926,2024-07-19,USA,medium,ads,True
7927,2022-02-01,UK,medium,ads,True
7928,2024-06-27,USA,low,organic,True
7929,2023-08-05,Australia,low,ads,True
7930,2023-06-28,Germany,low,organic,True
7931,2023-05-28,UK,medium,email,True
7932,2023-09-13,UK,low,referral,True
7933,2024-11-17,Canada,low,ads,True
7934,2023-11-08,Canada,low,referral,True
7935,2024-11-25,Canada,low,referral,False
7936,2022-05-28,Australia,low,organic,False
7937,2024-04-17,Germany,low,organic,True
7938,2024-06-29,USA,high,ads,True
7939,2024-03-12,USA,low,organic,True
7940,2024-01-13,France,medium,referral,True
7941,2023-11-28,Canada,low,organic,True
7942,2024-08-15,Canada,medium,ads,True
7943,2024-07-08,Canada,low,ads,False
7944,2022-02-02,Canada,medium,referral,True
7945,2024-08-03,USA,low,referral,False
7946,2023-05-17,UK,low,referral,False
7947,2022-10-23,Canada,low,organic,False
7948,2024-08-20,USA,medium,ads,True
7949,2023-06-06,Canada,low,ads,True
7950,2024-06-25,Mexico,medium,email,True
7951,2022-11-12,France,medium,organic,False
7952,2020-03-13,USA,low,organic,True
7953,2023-08-24,Germany,low,social,True
7954,2021-12-01,Canada,low,ads,True
7955,2024-05-10,Australia,low,referral,True
7956,2022-12-06,UK,medium,ads,True
7957,2023-06-19,Canada,medium,ads,True
7958,2021-10-06,Australia,high,organic,True
7959,2022-12-22,UK,low,ads,True
7960,2024-06-01,USA,low,referral,True
7961,2022-04-05,UK,medium,organic,True
7962,2024-02-20,France,high,organic,True
7963,2024-10-14,USA,medium,organic,True
7964,2024-03-12,USA,high,ads,True
7965,2024-06-27,Mexico,low,referral,True
7966,2021-12-29,Canada,low,organic,True
7967,2022-10-17,UK,low,organic,False
7968,2024-09-16,USA,low,organic,False
7969,2024-04-10,UK,low,ads,True
7970,2024-02-13,Spain,low,referral,False
7971,2024-03-01,Germany,low,ads,True
7972,2023-05-17,USA,low,ads,True
7973,2021-03-28,Canada,low,ads,True
7974,2024-06-04,Germany,low,ads,False
7975,2024-03-11,USA,medium,referral,True
7976,2023-07-24,USA,low,organic,True
7977,2024-09-22,Germany,low,referral,False
7978,2023-02-22,Australia,medium,organic,True
7979,2023-01-04,UK,low,organic,False
7980,2024-08-22,USA,medium,ads,True
7981,2024-06-14,Brazil,low,social,True
7982,2023-09-21,France,medium,ads,True
7983,2022-02-21,USA,low,ads,True
7984,2022-08-06,USA,low,organic,True
7985,2024-02-27,Canada,low,referral,False
7986,2023-04-16,UK,low,organic,True
7987,2024-07-23,Canada,medium,ads,True
7988,2024-11-22,Germany,low,referral,True
7989,2024-06-23,USA,low,referral,True
7990,2023-04-08,UK,low,ads,True
7991,2024-06-07,Germany,low,ads,True
7992,2023-03-11,USA,low,referral,False
7993,2022-05-03,USA,medium,referral,True
7994,2021-02-07,Mexico,medium,organic,True
7995,2023-04-17,UK,low,social,False
7996,2024-09-26,France,medium,email,True
7997,2022-09-26,USA,medium,ads,True
7998,2022-07-19,USA,low,organic,True
7999,2024-12-07,USA,medium,referral,True
8000,2020-12-06,Germany,high,organic,True
8001,2024-06-05,USA,medium,ads,True
8002,2023-02-04,Australia,medium,ads,True
8003,2021-02-26,UK,medium,organic,True
8004,2024-10-15,Canada,low,organic,True
8005,2022-03-12,Canada,low,organic,True
8006,2023-11-13,Spain,medium,referral,True
8007,2022-12-01,USA,high,organic,True
8008,2021-06-30,USA,low,ads,True
8009,2021-04-22,UK,medium,email,True
8010,2022-01-17,USA,low,organic,False
8011,2021-07-30,USA,medium,referral,True
8012,2024-05-15,Canada,low,social,True
8013,2023-08-10,UK,medium,referral,True
8014,2023-03-01,Canada,low,organic,False
8015,2023-05-22,USA,low,organic,True
8016,2024-10-29,USA,high,ads,True
8017,2024-10-05,Germany,low,organic,True
8018,2024-04-10,USA,medium,organic,True
8019,2024-09-04,Canada,low,organic,False
8020,2023-02-02,Brazil,low,ads,True
8021,2023-04-12,USA,medium,ads,False
8022,2024-01-20,UK,medium,organic,True
8023,2024-01-30,USA,high,organic,True
8024,2023-08-05,Canada,low,organic,True
8025,2023-05-03,Brazil,medium,organic,False
8026,2024-12-20,Germany,medium,ads,True
8027,2024-07-07,Australia,low,referral,False
8028,2023-06-09,UK,low,referral,False
8029,2024-04-19,USA,low,referral,True
8030,2022-11-23,UK,medium,ads,True
8031,2021-12-01,UK,medium,ads,True
8032,2023-03-12,Spain,medium,referral,False
8033,2023-05-06,Japan,medium,referral,True
8034,2020-09-01,France,low,organic,True
8035,2024-07-01,Mexico,low,email,True
8036,2023-03-20,Canada,high,referral,True
8037,2023-12-16,UK,medium,ads,True
8038,2021-08-11,USA,low,organic,True
8039,2022-05-18,UK,low,email,True
8040,2024-09-10,USA,low,organic,True
8041,2024-01-15,USA,low,ads,False
8042,2024-11-22,UK,high,organic,True
8043,2024-12-30,Canada,low,email,True
8044,2023-04-02,Germany,medium,organic,True
8045,2023-01-10,Spain,low,organic,True
8046,2024-08-14,USA,low,ads,True
8047,2024-12-29,Canada,low,email,True
8048,2024-02-04,Spain,low,ads,True
8049,2024-06-13,USA,low,referral,True
8050,2024-06-01,Canada,medium,ads,True
8051,2023-03-15,France,medium,organic,True
8052,2023-12-09,UK,low,ads,True
8053,2024-07-19,Canada,low,organic,False
8054,2024-03-19,Canada,high,organic,True
8055,2020-10-28,UK,low,ads,True
8056,2023-02-22,UK,medium,ads,True
8057,2022-03-22,USA,low,ads,False
8058,2022-09-14,Brazil,low,email,True
8059,2024-09-29,Mexico,medium,referral,False
8060,2021-02-24,France,medium,email,True
8061,2022-08-15,USA,low,email,True
8062,2023-01-24,UK,medium,organic,True
8063,2024-01-24,USA,low,organic,True
8064,2023-10-19,France,low,organic,True
8065,2022-08-12,USA,low,referral,True
8066,2022-04-28,UK,low,referral,True
8067,2022-09-23,Canada,high,referral,True
8068,2023-09-03,UK,low,organic,False
8069,2022-11-26,Canada,low,organic,True
8070,2024-11-20,USA,low,social,True
8071,2023-07-13,UK,medium,ads,True
8072,2021-05-31,Australia,medium,ads,True
8073,2024-04-21,Australia,low,organic,False
8074,2023-02-13,Brazil,low,organic,True
8075,2024-02-25,Spain,low,ads,True
8076,2022-12-11,Australia,high,ads,True
8077,2023-12-05,Germany,medium,ads,True
8078,2024-05-24,USA,low,organic,False
8079,2024-10-28,USA,low,referral,False
8080,2022-11-08,USA,low,organic,False
8081,2023-02-20,UK,high,ads,True
8082,2023-07-14,Canada,medium,referral,True
8083,2024-10-27,Spain,medium,ads,True
8084,2024-09-24,UK,medium,referral,True
8085,2021-10-19,USA,high,organic,True
8086,2022-02-23,France,low,ads,True
8087,2023-08-24,USA,low,referral,True
8088,2021-12-22,Canada,low,organic,True
8089,2023-03-05,UK,low,organic,True
8090,2022-03-30,Spain,medium,ads,True
8091,2024-02-10,USA,low,email,True
8092,2024-11-21,UK,medium,social,True
8093,2024-12-28,USA,low,organic,True
8094,2023-04-06,Canada,medium,ads,True
8095,2024-01-05,USA,medium,ads,True
8096,2024-08-12,USA,high,ads,True
8097,2022-01-22,Germany,low,organic,False
8098,2024-03-21,Canada,medium,ads,True
8099,2023-05-12,USA,low,email,False
8100,2022-07-18,UK,medium,organic,True
8101,2023-05-05,Germany,low,ads,True
8102,2021-08-21,USA,high,referral,True
8103,2024-03-25,Australia,medium,referral,True
8104,2022-10-20,Australia,medium,organic,True
8105,2023-01-26,Germany,low,organic,False
8106,2022-01-30,USA,low,ads,True
8107,2024-08-17,USA,low,referral,True
8108,2023-08-21,UK,medium,organic,False
8109,2023-12-06,Spain,medium,ads,True
8110,2023-12-04,USA,medium,organic,True
8111,2023-05-14,USA,high,ads,True
8112,2022-06-21,UK,low,ads,True
8113,2024-05-03,Germany,low,ads,True
8114,2022-02-13,USA,low,email,False
8115,2021-12-13,Canada,low,ads,False
8116,2024-04-06,Spain,high,organic,True
8117,2022-07-24,Australia,low,ads,True
8118,2023-01-21,Germany,medium,referral,True
8119,2023-07-28,Canada,medium,organic,True
8120,2023-06-26,Canada,low,referral,False
8121,2024-04-04,UK,medium,organic,True
8122,2024-01-30,Germany,low,ads,False
8123,2024-02-17,Germany,low,referral,True
8124,2024-04-09,UK,low,referral,False
8125,2023-01-01,Canada,medium,referral,True
8126,2023-02-05,Canada,low,organic,False
8127,2023-06-12,Spain,medium,ads,True
8128,2023-01-21,France,low,organic,True
8129,2024-12-20,USA,medium,organic,True
8130,2024-06-30,USA,low,ads,True
8131,2022-04-28,USA,low,ads,True
8132,2020-04-06,USA,low,email,True
8133,2021-03-20,Germany,medium,organic,True
8134,2022-10-03,Australia,high,ads,True
8135,2022-01-14,Germany,low,referral,True
8136,2023-10-18,USA,medium,ads,True
8137,2024-08-14,UK,low,organic,True
8138,2024-04-27,Spain,medium,organic,True
8139,2022-08-07,Mexico,low,referral,True
8140,2023-05-02,Canada,low,social,True
8141,2023-09-11,USA,low,ads,True
8142,2024-06-27,USA,low,organic,True
8143,2024-07-25,UK,low,ads,True
8144,2024-10-04,France,low,email,False
8145,2023-09-13,Brazil,high,referral,False
8146,2024-03-25,USA,low,ads,True
8147,2022-01-07,UK,medium,organic,True
8148,2023-11-29,Canada,high,ads,True
8149,2022-10-12,France,low,organic,True
8150,2023-06-05,UK,medium,organic,False
8151,2024-02-08,Canada,medium,organic,True
8152,2022-10-30,USA,low,referral,True
8153,2021-05-03,UK,high,organic,True
8154,2020-06-07,UK,high,ads,True
8155,2020-11-06,UK,low,ads,False
8156,2020-05-12,USA,medium,social,True
8157,2022-01-03,Mexico,medium,referral,True
8158,2022-09-26,France,low,organic,True
8159,2022-08-18,UK,medium,referral,True
8160,2024-12-21,UK,medium,referral,True
8161,2023-01-20,Canada,high,organic,True
8162,2022-02-14,USA,low,ads,True
8163,2023-11-04,Canada,low,social,True
8164,2024-08-14,France,low,ads,False
8165,2024-03-11,Germany,medium,organic,True
8166,2023-01-06,Canada,low,organic,True
8167,2023-11-25,USA,low,ads,True
8168,2024-04-09,Japan,low,email,True
8169,2024-04-20,USA,medium,organic,True
8170,2024-03-03,Japan,medium,organic,False
8171,2024-08-21,Germany,low,ads,True
8172,2024-08-20,UK,low,referral,True
8173,2023-12-14,France,low,ads,True
8174,2023-06-03,UK,high,email,False
8175,2024-02-14,Germany,high,organic,True
8176,2024-07-04,UK,medium,organic,True
8177,2020-04-07,Brazil,low,ads,True
8178,2024-12-24,USA,low,ads,False
8179,2022-06-01,France,low,referral,True
8180,2023-07-21,USA,low,organic,True
8181,2024-08-22,Germany,medium,referral,True
8182,2022-08-27,France,low,organic,True
8183,2023-07-30,Germany,low,organic,True
8184,2022-02-25,USA,low,ads,True
8185,2023-04-27,Spain,medium,ads,True
8186,2022-05-22,USA,medium,ads,True
8187,2023-03-25,UK,low,ads,False
8188,2023-04-04,UK,medium,ads,True
8189,2024-12-25,Brazil,low,referral,False
8190,2024-12-26,Canada,high,ads,True
8191,2022-01-15,France,high,organic,True
8192,2024-04-18,Japan,medium,organic,True
8193,2021-04-30,UK,low,organic,True
8194,2021-01-17,USA,low,social,True
8195,2021-12-18,Canada,low,organic,True
8196,2024-12-03,Japan,high,email,True
8197,2024-11-12,Germany,low,ads,False
8198,2022-06-24,UK,low,organic,True
8199,2022-04-23,UK,high,referral,True
8200,2022-09-27,USA,low,organic,True
8201,2023-09-21,Canada,low,organic,True
8202,2023-12-04,USA,low,ads,True
8203,2022-08-19,Spain,low,ads,True
8204,2024-05-12,UK,low,referral,True
8205,2023-01-24,USA,low,organic,True
8206,2024-10-20,Germany,low,organic,True
8207,2024-02-27,Canada,low,organic,True
8208,2023-06-10,France,low,organic,True
8209,2024-06-08,France,medium,ads,True
8210,2024-07-04,Germany,medium,referral,True
8211,2022-12-28,UK,low,email,True
8212,2023-02-26,USA,low,organic,False
8213,2024-11-06,USA,low,referral,True
8214,2022-04-28,Canada,medium,organic,True
8215,2021-03-17,USA,medium,organic,True
8216,2023-07-02,USA,low,social,True
8217,2024-06-19,USA,medium,organic,False
8218,2024-05-23,Germany,low,email,True
8219,2024-10-17,Germany,medium,ads,True
8220,2023-10-18,USA,high,email,True
8221,2021-11-30,Germany,low,referral,True
8222,2023-12-25,Canada,medium,ads,True
8223,2024-05-29,Canada,low,ads,True
8224,2021-11-04,Brazil,high,referral,True
8225,2022-05-13,USA,low,referral,True
8226,2020-07-04,Mexico,low,email,True
